JobName : 643494-1-1-XWafer_YWafer
SerialNum : 643494-1-1-XWafer ; 643494-1-1-YWafer
DateTime : August 1, 2025 09:27:17 EDT
OperatorName : bmowry
LaserID : Renishaw 1 : Mirror 1
StageLabel : ALS20035-ES15925-03 ; ALS20035-ES15925-04
Calibrated : 1 ; 1
CoefficientOfThermalExpansion : 7.5 ; 7.5
ControllerVerison : Automation1 2.10.2
Iterations : 1
BiDirectional : 0
ConversionFactor : 1
BacklashDistance : 0 ; 0
CountsPerUnit : 100000 ; 100000
TestType : Accuracy2D
OpticLocation : 25.4mm above TWafer tt
Payload : 1.4kg
CalibrationFile : None
HomePositionSet : 0 ; 0
TestOrientation : Lower Axis ; Upper Axis
MotionDirection : 1 ; 1
AmplifierType : ACBrushlessLinear Rev(-) @ 7.3 Amps ; ACBrushlessLinear Rev(-) @ 7.3 Amps
MoveVelocity : 5
MoveAcceleration : 75
AxisIndex : 6 ; 5
EncoderFamily : I ; I
HomeOffset : -148.659945 ; -199.206036
HomeDirection : U ; U
GantryAxes : -1 ; -1
StageSerialNumber : 518496-01 ; 518497-01

DBase Info
DriveEncoderMultiplier : 2000 ; 2000
DriveFeedbackType : Incremental Encoder Sine Wave ; Incremental Encoder Sine Wave
StepSize : 5 ; 5
TestLength : 350 ; 350
FirmwareVersion : 2.10.2.2512

Ignored

       Position1         LaserData1       Position2         LaserData2   AirTemp   MatTemp  Pressure  Humidity
:START
    270.00000000          270.05724    255.00000000          254.91912     21.13     21.31    740.01     66.00
    275.00000000          275.05689    255.00000000          254.91902     21.13     21.31    740.01     66.00
    280.00000000          280.05708    255.00000000          254.91901     21.13     21.31    740.01     66.00
    285.00000000          285.05749    255.00000000          254.91878     21.13     21.31    740.01     66.00
    290.00000000          290.05794    255.00000000          254.91834     21.13     21.31    740.01     66.00
    295.00000000          295.05824    255.00000000          254.91757     21.13     21.31    740.01     66.00
    300.00000000          300.05850    255.00000000          254.91679     21.13     21.31    740.01     66.00
    305.00000000          305.05843    255.00000000          254.91543     21.13     21.31    740.01     66.00
    310.00000000          310.05805    255.00000000          254.91459     21.13     21.31    740.01     66.00
    315.00000000          315.05801    255.00000000          254.91380     21.13     21.31    740.01     66.00
    320.00000000          320.05786    255.00000000          254.91348     21.13     21.31    740.01     66.00
    325.00000000          325.05814    255.00000000          254.91308     21.13     21.31    740.01     66.00
    330.00000000          330.05793    255.00000000          254.91321     21.13     21.31    740.01     66.00
    335.00000000          335.05790    255.00000000          254.91377     21.13     21.31    740.01     66.00
    340.00000000          340.05800    255.00000000          254.91444     21.13     21.31    740.01     66.00
    345.00000000          345.05799    255.00000000          254.91482     21.13     21.31    740.01     66.00
    350.00000000          350.05792    255.00000000          254.91513     21.13     21.31    740.01     66.00
      0.00000000            0.06050    260.00000000          259.92805     21.13     21.31    740.01     66.00
      5.00000000            5.06032    260.00000000          259.92845     21.13     21.31    740.01     66.00
     10.00000000           10.06056    260.00000000          259.92884     21.13     21.31    740.01     66.00
     15.00000000           15.06024    260.00000000          259.92902     21.13     21.31    740.01     66.00
     20.00000000           20.05950    260.00000000          259.92946     21.13     21.31    740.01     66.00
     25.00000000           25.05944    260.00000000          259.92960     21.13     21.31    740.01     66.00
     30.00000000           30.05965    260.00000000          259.92959     21.13     21.31    740.01     66.00
     35.00000000           35.05970    260.00000000          259.92986     21.13     21.31    740.01     66.00
     40.00000000           40.05998    260.00000000          259.93024     21.13     21.31    740.01     66.00
     45.00000000           45.06004    260.00000000          259.93043     21.13     21.31    740.01     66.00
     50.00000000           50.06018    260.00000000          259.93106     21.13     21.31    740.01     66.00
     55.00000000           55.06031    260.00000000          259.93152     21.13     21.31    740.01     66.00
     60.00000000           60.06026    260.00000000          259.93216     21.13     21.31    740.01     66.00
     65.00000000           65.06089    260.00000000          259.93229     21.13     21.31    740.01     66.00
     70.00000000           70.06138    260.00000000          259.93261     21.13     21.31    740.01     66.00
     75.00000000           75.06113    260.00000000          259.93288     21.13     21.31    740.01     66.00
     80.00000000           80.06045    260.00000000          259.93362     21.13     21.31    740.01     66.00
     85.00000000           85.06052    260.00000000          259.93378     21.13     21.31    740.01     66.00
     90.00000000           90.06067    260.00000000          259.93418     21.13     21.31    740.01     66.00
     95.00000000           95.06071    260.00000000          259.93447     21.13     21.31    740.01     66.00
    100.00000000          100.06045    260.00000000          259.93482     21.13     21.31    740.01     66.00
    105.00000000          105.06023    260.00000000          259.93513     21.13     21.31    740.01     66.00
    110.00000000          110.06011    260.00000000          259.93547     21.13     21.31    740.01     66.00
    115.00000000          115.05939    260.00000000          259.93551     21.13     21.31    740.01     66.00
    120.00000000          120.05908    260.00000000          259.93532     21.13     21.31    740.01     66.00
    125.00000000          125.05876    260.00000000          259.93473     21.13     21.31    740.01     66.00
    130.00000000          130.05897    260.00000000          259.93407     21.13     21.31    740.01     66.00
    135.00000000          135.05896    260.00000000          259.93352     21.13     21.31    740.01     66.00
    140.00000000          140.05856    260.00000000          259.93312     21.13     21.31    740.01     66.00
    145.00000000          145.05837    260.00000000          259.93269     21.13     21.31    740.01     66.00
    150.00000000          150.05826    260.00000000          259.93227     21.13     21.31    740.01     66.00
    155.00000000          155.05827    260.00000000          259.93158     21.13     21.31    740.01     66.00
    160.00000000          160.05810    260.00000000          259.93092     21.13     21.31    740.01     66.00
    165.00000000          165.05841    260.00000000          259.92991     21.13     21.31    740.01     66.00
    170.00000000          170.05834    260.00000000          259.92927     21.13     21.31    740.01     66.00
    175.00000000          175.05733    260.00000000          259.92886     21.13     21.31    740.01     66.00
    180.00000000          180.05627    260.00000000          259.92884     21.13     21.31    740.01     66.00
    185.00000000          185.05678    260.00000000          259.92851     21.13     21.31    740.01     66.00
    190.00000000          190.05681    260.00000000          259.92854     21.13     21.31    740.01     66.00
    195.00000000          195.05705    260.00000000          259.92874     21.13     21.31    740.01     66.00
    200.00000000          200.05662    260.00000000          259.92943     21.13     21.31    740.01     66.00
    205.00000000          205.05665    260.00000000          259.92964     21.13     21.31    740.01     66.00
    210.00000000          210.05644    260.00000000          259.92977     21.13     21.31    740.01     66.00
    215.00000000          215.05595    260.00000000          259.92940     21.13     21.31    740.01     66.00
    220.00000000          220.05569    260.00000000          259.92888     21.13     21.31    740.01     66.00
    225.00000000          225.05576    260.00000000          259.92787     21.13     21.31    740.01     66.00
    230.00000000          230.05562    260.00000000          259.92712     21.13     21.31    740.01     66.00
    235.00000000          235.05570    260.00000000          259.92619     21.13     21.31    740.01     66.00
    240.00000000          240.05595    260.00000000          259.92526     21.13     21.31    740.01     66.00
    245.00000000          245.05579    260.00000000          259.92423     21.13     21.31    740.01     66.00
    250.00000000          250.05563    260.00000000          259.92283     21.13     21.31    740.01     66.00
    255.00000000          255.05566    260.00000000          259.92124     21.13     21.31    740.01     66.00
    260.00000000          260.05635    260.00000000          259.91999     21.13     21.31    740.01     66.00
    265.00000000          265.05661    260.00000000          259.91911     21.13     21.31    740.01     66.00
    270.00000000          270.05674    260.00000000          259.91908     21.13     21.31    740.01     66.00
    275.00000000          275.05631    260.00000000          259.91909     21.13     21.31    740.01     66.00
    280.00000000          280.05655    260.00000000          259.91927     21.13     21.31    740.01     66.00
    285.00000000          285.05699    260.00000000          259.91905     21.13     21.31    740.01     66.00
    290.00000000          290.05742    260.00000000          259.91859     21.13     21.31    740.01     66.00
    295.00000000          295.05771    260.00000000          259.91766     21.13     21.31    740.01     66.00
    300.00000000          300.05792    260.00000000          259.91687     21.13     21.31    740.01     66.00
    305.00000000          305.05780    260.00000000          259.91525     21.13     21.31    740.01     66.00
    310.00000000          310.05743    260.00000000          259.91448     21.13     21.31    740.01     66.00
    315.00000000          315.05739    260.00000000          259.91374     21.13     21.31    740.01     66.00
    320.00000000          320.05732    260.00000000          259.91338     21.13     21.31    740.01     66.00
    325.00000000          325.05762    260.00000000          259.91335     21.13     21.31    740.01     66.00
    330.00000000          330.05741    260.00000000          259.91342     21.13     21.31    740.01     66.00
    335.00000000          335.05735    260.00000000          259.91380     21.13     21.31    740.01     66.00
    340.00000000          340.05742    260.00000000          259.91442     21.13     21.31    740.01     66.00
    345.00000000          345.05739    260.00000000          259.91463     21.13     21.31    740.01     66.00
    350.00000000          350.05734    260.00000000          259.91504     21.13     21.31    740.01     66.00
      0.00000000            0.05903    265.00000000          264.92799     21.13     21.31    740.01     66.00
      5.00000000            5.05886    265.00000000          264.92865     21.13     21.31    740.01     66.00
     10.00000000           10.05911    265.00000000          264.92903     21.13     21.31    740.01     66.00
     15.00000000           15.05893    265.00000000          264.92892     21.13     21.31    740.01     66.00
     20.00000000           20.05816    265.00000000          264.92926     21.13     21.31    740.01     66.00
     25.00000000           25.05814    265.00000000          264.92942     21.13     21.31    740.01     66.00
     30.00000000           30.05845    265.00000000          264.92948     21.13     21.31    740.01     66.00
     35.00000000           35.05828    265.00000000          264.92980     21.13     21.31    740.01     66.00
     40.00000000           40.05847    265.00000000          264.93020     21.13     21.31    740.01     66.00
     45.00000000           45.05852    265.00000000          264.93052     21.13     21.31    740.01     66.00
     50.00000000           50.05868    265.00000000          264.93126     21.13     21.31    740.01     66.00
     55.00000000           55.05882    265.00000000          264.93175     21.13     21.31    740.01     66.00
     60.00000000           60.05890    265.00000000          264.93229     21.13     21.31    740.01     66.00
     65.00000000           65.05963    265.00000000          264.93246     21.13     21.31    740.01     66.00
     70.00000000           70.05993    265.00000000          264.93280     21.13     21.31    740.01     66.00
     75.00000000           75.05971    265.00000000          264.93291     21.13     21.31    740.01     66.00
     80.00000000           80.05887    265.00000000          264.93367     21.13     21.31    740.01     66.00
     85.00000000           85.05888    265.00000000          264.93387     21.13     21.31    740.01     66.00
     90.00000000           90.05903    265.00000000          264.93438     21.13     21.31    740.01     66.00
     95.00000000           95.05925    265.00000000          264.93477     21.13     21.31    740.01     66.00
    100.00000000          100.05908    265.00000000          264.93514     21.13     21.31    740.01     66.00
    105.00000000          105.05888    265.00000000          264.93551     21.13     21.31    740.01     66.00
    110.00000000          110.05870    265.00000000          264.93574     21.13     21.31    740.01     66.00
    115.00000000          115.05801    265.00000000          264.93569     21.13     21.31    740.01     66.00
    120.00000000          120.05764    265.00000000          264.93553     21.13     21.31    740.01     66.00
    125.00000000          125.05719    265.00000000          264.93501     21.13     21.31    740.01     66.00
    130.00000000          130.05738    265.00000000          264.93438     21.13     21.31    740.01     66.00
    135.00000000          135.05735    265.00000000          264.93388     21.13     21.31    740.01     66.00
    140.00000000          140.05708    265.00000000          264.93353     21.13     21.31    740.01     66.00
    145.00000000          145.05700    265.00000000          264.93309     21.13     21.31    740.01     66.00
    150.00000000          150.05688    265.00000000          264.93259     21.13     21.31    740.01     66.00
    155.00000000          155.05681    265.00000000          264.93184     21.13     21.31    740.01     66.00
    160.00000000          160.05650    265.00000000          264.93120     21.13     21.31    740.01     66.00
    165.00000000          165.05681    265.00000000          264.93012     21.13     21.31    740.01     66.00
    170.00000000          170.05670    265.00000000          264.92951     21.13     21.31    740.01     66.00
    175.00000000          175.05572    265.00000000          264.92914     21.13     21.31    740.01     66.00
    180.00000000          180.05477    265.00000000          264.92923     21.13     21.31    740.01     66.00
    185.00000000          185.05539    265.00000000          264.92900     21.13     21.31    740.01     66.00
    190.00000000          190.05551    265.00000000          264.92889     21.13     21.31    740.01     66.00
    195.00000000          195.05559    265.00000000          264.92909     21.13     21.31    740.01     66.00
    200.00000000          200.05507    265.00000000          264.92969     21.13     21.31    740.01     66.00
    205.00000000          205.05495    265.00000000          264.92993     21.13     21.31    740.01     66.00
    210.00000000          210.05478    265.00000000          264.93004     21.13     21.31    740.01     66.00
    215.00000000          215.05432    265.00000000          264.92969     21.13     21.31    740.01     66.00
    220.00000000          220.05409    265.00000000          264.92921     21.13     21.31    740.01     66.00
    225.00000000          225.05428    265.00000000          264.92827     21.13     21.31    740.01     66.00
    230.00000000          230.05416    265.00000000          264.92762     21.13     21.31    740.01     66.00
    235.00000000          235.05411    265.00000000          264.92657     21.13     21.31    740.01     66.00
    240.00000000          240.05426    265.00000000          264.92562     21.13     21.31    740.01     66.00
    245.00000000          245.05419    265.00000000          264.92448     21.13     21.31    740.01     66.00
    250.00000000          250.05396    265.00000000          264.92304     21.13     21.31    740.01     66.00
    255.00000000          255.05398    265.00000000          264.92135     21.13     21.31    740.01     66.00
    260.00000000          260.05472    265.00000000          264.92023     21.13     21.31    740.01     66.00
    265.00000000          265.05501    265.00000000          264.91944     21.13     21.31    740.01     66.00
    270.00000000          270.05509    265.00000000          264.91937     21.13     21.31    740.01     66.00
    275.00000000          275.05485    265.00000000          264.91954     21.13     21.31    740.01     66.00
    280.00000000          280.05506    265.00000000          264.91959     21.13     21.31    740.01     66.00
    285.00000000          285.05556    265.00000000          264.91930     21.13     21.31    740.01     66.00
    290.00000000          290.05589    265.00000000          264.91883     21.13     21.31    740.01     66.00
    295.00000000          295.05607    265.00000000          264.91785     21.13     21.31    740.01     66.00
    300.00000000          300.05631    265.00000000          264.91705     21.13     21.31    740.01     66.00
    305.00000000          305.05627    265.00000000          264.91568     21.13     21.31    740.01     66.00
    310.00000000          310.05597    265.00000000          264.91481     21.13     21.31    740.01     66.00
    315.00000000          315.05596    265.00000000          264.91398     21.13     21.31    740.01     66.00
    320.00000000          320.05573    265.00000000          264.91388     21.13     21.31    740.01     66.00
    325.00000000          325.05606    265.00000000          264.91355     21.13     21.31    740.01     66.00
    330.00000000          330.05585    265.00000000          264.91364     21.13     21.31    740.01     66.00
    335.00000000          335.05584    265.00000000          264.91397     21.13     21.31    740.01     66.00
    340.00000000          340.05588    265.00000000          264.91480     21.13     21.31    740.01     66.00
    345.00000000          345.05580    265.00000000          264.91502     21.13     21.31    740.01     66.00
    350.00000000          350.05579    265.00000000          264.91540     21.13     21.31    740.01     66.00
      0.00000000            0.05968    270.00000000          269.92780     21.13     21.31    740.01     66.00
      5.00000000            5.05961    270.00000000          269.92837     21.13     21.31    740.01     66.00
     10.00000000           10.05992    270.00000000          269.92880     21.13     21.31    740.01     66.00
     15.00000000           15.05976    270.00000000          269.92907     21.13     21.31    740.01     66.00
     20.00000000           20.05897    270.00000000          269.92939     21.13     21.31    740.01     66.00
     25.00000000           25.05893    270.00000000          269.92925     21.13     21.31    740.01     66.00
     30.00000000           30.05920    270.00000000          269.92928     21.13     21.31    740.01     66.00
     35.00000000           35.05903    270.00000000          269.92973     21.13     21.31    740.01     66.00
     40.00000000           40.05918    270.00000000          269.93022     21.13     21.31    740.01     66.00
     45.00000000           45.05922    270.00000000          269.93054     21.13     21.31    740.01     66.00
     50.00000000           50.05957    270.00000000          269.93118     21.13     21.31    740.01     66.00
     55.00000000           55.05968    270.00000000          269.93182     21.13     21.31    740.01     66.00
     60.00000000           60.05966    270.00000000          269.93240     21.13     21.31    740.01     66.00
     65.00000000           65.06037    270.00000000          269.93242     21.13     21.31    740.01     66.00
     70.00000000           70.06066    270.00000000          269.93281     21.13     21.31    740.01     66.00
     75.00000000           75.06054    270.00000000          269.93278     21.13     21.31    740.01     66.00
     80.00000000           80.05978    270.00000000          269.93358     21.13     21.31    740.01     66.00
     85.00000000           85.05982    270.00000000          269.93387     21.13     21.31    740.01     66.00
     90.00000000           90.05991    270.00000000          269.93443     21.13     21.31    740.01     66.00
     95.00000000           95.06002    270.00000000          269.93488     21.13     21.31    740.01     66.00
    100.00000000          100.05985    270.00000000          269.93524     21.13     21.31    740.01     66.00
    105.00000000          105.05956    270.00000000          269.93557     21.13     21.31    740.01     66.00
    110.00000000          110.05945    270.00000000          269.93574     21.13     21.31    740.01     66.00
    115.00000000          115.05871    270.00000000          269.93572     21.13     21.31    740.01     66.00
    120.00000000          120.05841    270.00000000          269.93553     21.13     21.31    740.01     66.00
    125.00000000          125.05799    270.00000000          269.93503     21.13     21.31    740.01     66.00
    130.00000000          130.05823    270.00000000          269.93456     21.13     21.31    740.01     66.00
    135.00000000          135.05818    270.00000000          269.93413     21.13     21.31    740.01     66.00
    140.00000000          140.05778    270.00000000          269.93375     21.13     21.31    740.01     66.00
    145.00000000          145.05764    270.00000000          269.93327     21.13     21.31    740.01     66.00
    150.00000000          150.05749    270.00000000          269.93263     21.13     21.31    740.01     66.00
    155.00000000          155.05741    270.00000000          269.93191     21.13     21.31    740.01     66.00
    160.00000000          160.05718    270.00000000          269.93137     21.13     21.31    740.01     66.00
    165.00000000          165.05767    270.00000000          269.93031     21.13     21.31    740.01     66.00
    170.00000000          170.05755    270.00000000          269.92974     21.13     21.31    740.01     66.00
    175.00000000          175.05657    270.00000000          269.92932     21.13     21.31    740.01     66.00
    180.00000000          180.05553    270.00000000          269.92944     21.13     21.31    740.01     66.00
    185.00000000          185.05610    270.00000000          269.92912     21.13     21.31    740.01     66.00
    190.00000000          190.05606    270.00000000          269.92916     21.13     21.31    740.01     66.00
    195.00000000          195.05615    270.00000000          269.92919     21.13     21.31    740.01     66.00
    200.00000000          200.05575    270.00000000          269.92985     21.13     21.31    740.01     66.00
    205.00000000          205.05573    270.00000000          269.93010     21.13     21.31    740.01     66.00
    210.00000000          210.05565    270.00000000          269.93029     21.13     21.31    740.01     66.00
    215.00000000          215.05512    270.00000000          269.92998     21.13     21.31    740.01     66.00
    220.00000000          220.05480    270.00000000          269.92946     21.13     21.31    740.01     66.00
    225.00000000          225.05492    270.00000000          269.92839     21.13     21.31    740.01     66.00
    230.00000000          230.05480    270.00000000          269.92761     21.13     21.31    740.01     66.00
    235.00000000          235.05470    270.00000000          269.92652     21.13     21.31    740.01     66.00
    240.00000000          240.05490    270.00000000          269.92570     21.13     21.31    740.01     66.00
    245.00000000          245.05492    270.00000000          269.92461     21.13     21.31    740.01     66.00
    250.00000000          250.05479    270.00000000          269.92340     21.13     21.31    740.01     66.00
    255.00000000          255.05474    270.00000000          269.92179     21.13     21.31    740.01     66.00
    260.00000000          260.05542    270.00000000          269.92057     21.13     21.31    740.01     66.00
    265.00000000          265.05564    270.00000000          269.91974     21.13     21.31    740.01     66.00
    270.00000000          270.05564    270.00000000          269.91938     21.13     21.31    740.01     66.00
    275.00000000          275.05535    270.00000000          269.91957     21.13     21.31    740.01     66.00
    280.00000000          280.05566    270.00000000          269.91961     21.13     21.31    740.01     66.00
    285.00000000          285.05628    270.00000000          269.91937     21.13     21.31    740.01     66.00
    290.00000000          290.05675    270.00000000          269.91898     21.13     21.31    740.01     66.00
    295.00000000          295.05697    270.00000000          269.91816     21.13     21.31    740.01     66.00
    300.00000000          300.05705    270.00000000          269.91723     21.13     21.31    740.01     66.00
    305.00000000          305.05695    270.00000000          269.91590     21.13     21.31    740.01     66.00
    310.00000000          310.05653    270.00000000          269.91488     21.13     21.31    740.01     66.00
    315.00000000          315.05650    270.00000000          269.91401     21.13     21.31    740.01     66.00
    320.00000000          320.05636    270.00000000          269.91383     21.13     21.31    740.01     66.00
    325.00000000          325.05679    270.00000000          269.91368     21.13     21.31    740.01     66.00
    330.00000000          330.05666    270.00000000          269.91403     21.13     21.31    740.01     66.00
    335.00000000          335.05665    270.00000000          269.91447     21.13     21.31    740.01     66.00
    340.00000000          340.05666    270.00000000          269.91503     21.13     21.31    740.01     66.00
    345.00000000          345.05652    270.00000000          269.91522     21.13     21.31    740.01     66.00
    350.00000000          350.05635    270.00000000          269.91530     21.13     21.31    740.01     66.00
      0.00000000            0.05890    275.00000000          274.92805     21.13     21.31    740.01     66.00
      5.00000000            5.05888    275.00000000          274.92869     21.13     21.31    740.01     66.00
     10.00000000           10.05919    275.00000000          274.92913     21.13     21.31    740.01     66.00
     15.00000000           15.05897    275.00000000          274.92913     21.13     21.31    740.01     66.00
     20.00000000           20.05817    275.00000000          274.92927     21.13     21.31    740.01     66.00
     25.00000000           25.05811    275.00000000          274.92927     21.13     21.31    740.01     66.00
     30.00000000           30.05850    275.00000000          274.92931     21.13     21.31    740.01     66.00
     35.00000000           35.05833    275.00000000          274.92988     21.13     21.31    740.01     66.00
     40.00000000           40.05839    275.00000000          274.93057     21.13     21.31    740.01     66.00
     45.00000000           45.05836    275.00000000          274.93085     21.13     21.31    740.01     66.00
     50.00000000           50.05881    275.00000000          274.93138     21.13     21.31    740.01     66.00
     55.00000000           55.05895    275.00000000          274.93187     21.13     21.31    740.01     66.00
     60.00000000           60.05894    275.00000000          274.93249     21.13     21.31    740.01     66.00
     65.00000000           65.05958    275.00000000          274.93268     21.13     21.31    740.01     66.00
     70.00000000           70.05997    275.00000000          274.93297     21.13     21.31    740.01     66.00
     75.00000000           75.05983    275.00000000          274.93308     21.13     21.31    740.01     66.00
     80.00000000           80.05919    275.00000000          274.93391     21.13     21.31    740.01     66.00
     85.00000000           85.05920    275.00000000          274.93418     21.13     21.31    740.01     66.00
     90.00000000           90.05915    275.00000000          274.93472     21.13     21.31    740.01     66.00
     95.00000000           95.05922    275.00000000          274.93507     21.13     21.31    740.01     66.00
    100.00000000          100.05898    275.00000000          274.93560     21.13     21.31    740.01     66.00
    105.00000000          105.05877    275.00000000          274.93589     21.13     21.31    740.01     66.00
    110.00000000          110.05871    275.00000000          274.93615     21.13     21.31    740.01     66.00
    115.00000000          115.05807    275.00000000          274.93618     21.13     21.31    740.01     66.00
    120.00000000          120.05775    275.00000000          274.93602     21.13     21.31    740.01     66.00
    125.00000000          125.05736    275.00000000          274.93551     21.13     21.31    740.01     66.00
    130.00000000          130.05758    275.00000000          274.93492     21.13     21.31    740.01     66.00
    135.00000000          135.05740    275.00000000          274.93439     21.13     21.31    740.01     66.00
    140.00000000          140.05697    275.00000000          274.93400     21.13     21.31    740.01     66.00
    145.00000000          145.05681    275.00000000          274.93351     21.13     21.31    740.01     66.00
    150.00000000          150.05678    275.00000000          274.93304     21.13     21.31    740.01     66.00
    155.00000000          155.05668    275.00000000          274.93235     21.13     21.31    740.01     66.00
    160.00000000          160.05642    275.00000000          274.93183     21.13     21.31    740.01     66.00
    165.00000000          165.05682    275.00000000          274.93080     21.13     21.31    740.01     66.00
    170.00000000          170.05671    275.00000000          274.93016     21.13     21.31    740.01     66.00
    175.00000000          175.05573    275.00000000          274.92972     21.13     21.31    740.01     66.00
    180.00000000          180.05465    275.00000000          274.92972     21.13     21.31    740.01     66.00
    185.00000000          185.05530    275.00000000          274.92950     21.13     21.31    740.01     66.00
    190.00000000          190.05525    275.00000000          274.92957     21.13     21.31    740.01     66.00
    195.00000000          195.05537    275.00000000          274.92971     21.13     21.31    740.01     66.00
    200.00000000          200.05500    275.00000000          274.93027     21.13     21.31    740.01     66.00
    205.00000000          205.05493    275.00000000          274.93050     21.13     21.31    740.01     66.00
    210.00000000          210.05473    275.00000000          274.93059     21.13     21.31    740.01     66.00
    215.00000000          215.05418    275.00000000          274.93029     21.13     21.31    740.01     66.00
    220.00000000          220.05398    275.00000000          274.92984     21.13     21.31    740.01     66.00
    225.00000000          225.05412    275.00000000          274.92882     21.13     21.31    740.01     66.00
    230.00000000          230.05404    275.00000000          274.92812     21.13     21.31    740.01     66.00
    235.00000000          235.05392    275.00000000          274.92703     21.13     21.31    740.01     66.00
    240.00000000          240.05398    275.00000000          274.92611     21.13     21.31    740.01     66.00
    245.00000000          245.05401    275.00000000          274.92491     21.13     21.31    740.01     66.00
    250.00000000          250.05387    275.00000000          274.92376     21.13     21.31    740.01     66.00
    255.00000000          255.05380    275.00000000          274.92196     21.13     21.31    740.01     66.00
    260.00000000          260.05444    275.00000000          274.92084     21.13     21.31    740.01     66.00
    265.00000000          265.05474    275.00000000          274.92011     21.13     21.31    740.01     66.00
    270.00000000          270.05481    275.00000000          274.91986     21.13     21.31    740.01     66.00
    275.00000000          275.05460    275.00000000          274.91993     21.13     21.31    740.01     66.00
    280.00000000          280.05500    275.00000000          274.92002     21.13     21.31    740.01     66.00
    285.00000000          285.05553    275.00000000          274.91962     21.13     21.31    740.01     66.00
    290.00000000          290.05592    275.00000000          274.91912     21.13     21.31    740.01     66.00
    295.00000000          295.05610    275.00000000          274.91821     21.13     21.31    740.01     66.00
    300.00000000          300.05612    275.00000000          274.91736     21.13     21.31    740.01     66.00
    305.00000000          305.05598    275.00000000          274.91629     21.13     21.31    740.01     66.00
    310.00000000          310.05572    275.00000000          274.91543     21.13     21.31    740.01     66.00
    315.00000000          315.05581    275.00000000          274.91480     21.13     21.31    740.01     66.00
    320.00000000          320.05571    275.00000000          274.91447     21.13     21.31    740.01     66.00
    325.00000000          325.05611    275.00000000          274.91392     21.13     21.31    740.01     66.00
    330.00000000          330.05590    275.00000000          274.91405     21.13     21.31    740.01     66.00
    335.00000000          335.05582    275.00000000          274.91428     21.13     21.31    740.01     66.00
    340.00000000          340.05576    275.00000000          274.91491     21.13     21.31    740.01     66.00
    345.00000000          345.05558    275.00000000          274.91530     21.13     21.31    740.01     66.00
    350.00000000          350.05553    275.00000000          274.91592     21.13     21.31    740.01     66.00
      0.00000000            0.05830    280.00000000          279.92791     21.13     21.31    740.01     66.00
      5.00000000            5.05826    280.00000000          279.92826     21.13     21.31    740.01     66.00
     10.00000000           10.05851    280.00000000          279.92841     21.13     21.31    740.01     66.00
     15.00000000           15.05833    280.00000000          279.92836     21.13     21.31    740.01     66.00
     20.00000000           20.05757    280.00000000          279.92869     21.13     21.31    740.01     66.00
     25.00000000           25.05761    280.00000000          279.92879     21.13     21.31    740.01     66.00
     30.00000000           30.05802    280.00000000          279.92901     21.13     21.31    740.01     66.00
     35.00000000           35.05780    280.00000000          279.92950     21.13     21.31    740.01     66.00
     40.00000000           40.05767    280.00000000          279.93023     21.13     21.31    740.01     66.00
     45.00000000           45.05762    280.00000000          279.93067     21.13     21.31    740.01     66.00
     50.00000000           50.05796    280.00000000          279.93107     21.13     21.31    740.01     66.00
     55.00000000           55.05820    280.00000000          279.93150     21.13     21.31    740.01     66.00
     60.00000000           60.05829    280.00000000          279.93212     21.13     21.31    740.01     66.00
     65.00000000           65.05900    280.00000000          279.93225     21.13     21.31    740.01     66.00
     70.00000000           70.05944    280.00000000          279.93268     21.13     21.31    740.01     66.00
     75.00000000           75.05927    280.00000000          279.93283     21.13     21.31    740.01     66.00
     80.00000000           80.05867    280.00000000          279.93369     21.13     21.31    740.01     66.00
     85.00000000           85.05857    280.00000000          279.93393     21.13     21.31    740.01     66.00
     90.00000000           90.05856    280.00000000          279.93449     21.13     21.31    740.01     66.00
     95.00000000           95.05850    280.00000000          279.93475     21.13     21.31    740.01     66.00
    100.00000000          100.05822    280.00000000          279.93519     21.13     21.31    740.01     66.00
    105.00000000          105.05811    280.00000000          279.93547     21.13     21.31    740.01     66.00
    110.00000000          110.05805    280.00000000          279.93573     21.13     21.31    740.01     66.00
    115.00000000          115.05746    280.00000000          279.93575     21.13     21.31    740.01     66.00
    120.00000000          120.05709    280.00000000          279.93569     21.13     21.31    740.01     66.00
    125.00000000          125.05665    280.00000000          279.93521     21.13     21.31    740.01     66.00
    130.00000000          130.05676    280.00000000          279.93467     21.13     21.31    740.01     66.00
    135.00000000          135.05661    280.00000000          279.93425     21.13     21.31    740.01     66.00
    140.00000000          140.05617    280.00000000          279.93394     21.13     21.31    740.01     66.00
    145.00000000          145.05609    280.00000000          279.93344     21.13     21.31    740.01     66.00
    150.00000000          150.05601    280.00000000          279.93296     21.13     21.31    740.01     66.00
    155.00000000          155.05588    280.00000000          279.93234     21.13     21.31    740.01     66.00
    160.00000000          160.05570    280.00000000          279.93180     21.13     21.31    740.01     66.00
    165.00000000          165.05603    280.00000000          279.93072     21.13     21.31    740.01     66.00
    170.00000000          170.05600    280.00000000          279.93001     21.13     21.31    740.01     66.00
    175.00000000          175.05508    280.00000000          279.92956     21.13     21.31    740.01     66.00
    180.00000000          180.05403    280.00000000          279.92961     21.13     21.31    740.01     66.00
    185.00000000          185.05458    280.00000000          279.92943     21.13     21.31    740.01     66.00
    190.00000000          190.05457    280.00000000          279.92951     21.13     21.31    740.01     66.00
